timestamp,rms,kurtosis,peak_value,skewness,crest_factor,mean,std,equipment_id,source_file,status,fault_type,fault_size,position,equipment_type
2025-10-19T10:23:36.289Z,0.065744,3.145648,0.228434,-0.022057,3.474574,0.01178,0.06468,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.332Z,0.067234,3.00689,0.228434,-0.070395,3.397609,0.009703,0.06653,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.374Z,0.066378,2.851181,0.214874,-0.070573,3.237147,0.010608,0.065524,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.417Z,0.068415,3.131658,0.242202,0.017233,3.540207,0.013512,0.067067,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.460Z,0.074355,2.974108,0.242202,-0.052477,3.257396,0.013403,0.073137,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.502Z,0.069443,2.911686,0.212579,-0.125388,3.061182,0.013616,0.068095,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.545Z,0.061301,2.817931,0.192761,-0.010597,3.144477,0.014695,0.059514,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.588Z,0.06352,2.761418,0.185876,-0.051694,2.926262,0.012116,0.062354,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.630Z,0.061314,2.840323,0.176906,-0.17473,2.885237,0.011753,0.060177,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.673Z,0.062822,2.817989,0.176906,-0.07703,2.816007,0.01256,0.061553,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.716Z,0.06646,2.838793,0.222593,-0.036384,3.349249,0.013067,0.065163,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.758Z,0.064672,2.904292,0.222593,-0.134722,3.441856,0.015756,0.062724,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.801Z,0.065002,2.799514,0.18233,-0.240514,2.804967,0.016186,0.062955,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.844Z,0.064778,2.869898,0.180452,-0.185368,2.785696,0.014148,0.063214,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.886Z,0.064618,2.968873,0.239699,0.007402,3.709456,0.013961,0.063092,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.929Z,0.063306,2.926164,0.239699,-0.013116,3.786382,0.013649,0.061817,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:36.972Z,0.061638,2.942786,0.21696,-0.207329,3.519907,0.014372,0.059939,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.014Z,0.068361,3.135427,0.229477,-0.168805,3.356855,0.016441,0.066354,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.057Z,0.06723,2.911532,0.229477,-0.131613,3.413332,0.015311,0.065463,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.100Z,0.063969,2.608231,0.181078,-0.166104,2.830723,0.012328,0.06277,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.142Z,0.071674,3.052586,0.251173,-0.118044,3.504375,0.014283,0.070237,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.185Z,0.069916,3.499936,0.251173,-0.193202,3.592476,0.015312,0.068219,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.228Z,0.065482,3.015461,0.226765,-0.270963,3.463017,0.013351,0.064106,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.270Z,0.065818,2.814277,0.202148,-0.35321,3.071334,0.014481,0.064205,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.313Z,0.065997,3.378743,0.238656,-0.380789,3.616179,0.014859,0.064302,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.356Z,0.066982,3.480923,0.238656,-0.057645,3.563001,0.013021,0.065704,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.398Z,0.066582,3.301453,0.226765,-0.072651,3.405789,0.014595,0.064963,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.441Z,0.067026,2.993512,0.203609,-0.171136,3.037742,0.013378,0.065678,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.484Z,0.067636,3.014209,0.211953,-0.176193,3.13374,0.012796,0.066414,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.526Z,0.067099,3.177688,0.220715,-0.156005,3.289403,0.015283,0.065335,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.569Z,0.068079,2.992481,0.220715,-0.078627,3.242056,0.013601,0.066706,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.612Z,0.06463,2.97087,0.191926,-0.084985,2.969625,0.013823,0.063134,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.654Z,0.06046,2.948386,0.191926,-0.014231,3.174408,0.01369,0.05889,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.697Z,0.065145,2.884726,0.21091,0.048449,3.237554,0.010178,0.064345,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.740Z,0.068412,3.184281,0.265985,0.06253,3.888001,0.012856,0.067193,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.782Z,0.066353,3.299122,0.265985,0.016931,4.008631,0.014974,0.064641,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.825Z,0.068368,2.69831,0.202566,-0.033916,2.962889,0.014133,0.066891,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.868Z,0.068552,2.571937,0.202566,-0.163883,2.954915,0.014465,0.067009,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.910Z,0.0627,2.782484,0.181913,-0.245531,2.901328,0.013803,0.061162,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.953Z,0.062886,2.962429,0.208824,-0.058662,3.320701,0.012575,0.061615,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:37.996Z,0.066211,2.954705,0.208824,-0.123759,3.153939,0.013525,0.064815,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.038Z,0.064659,3.143005,0.206738,-0.29827,3.197367,0.015016,0.062891,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.081Z,0.061914,3.018497,0.206738,-0.27522,3.339135,0.015345,0.059982,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.124Z,0.065026,2.823396,0.187545,-0.252187,2.884176,0.016216,0.062971,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.166Z,0.064159,2.852642,0.17774,-0.22586,2.770302,0.014572,0.062482,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.209Z,0.065531,2.961257,0.202774,-0.085174,3.094329,0.014566,0.063892,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.252Z,0.068933,2.824988,0.202774,-0.098835,2.941609,0.018114,0.066511,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.294Z,0.064353,2.759603,0.19735,-0.093496,3.066703,0.01711,0.062036,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.337Z,0.068468,2.822514,0.214874,0.020265,3.138289,0.014777,0.066855,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.380Z,0.074363,2.765457,0.216334,-0.004781,2.909165,0.019121,0.071863,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.422Z,0.072006,3.463709,0.282257,-0.272777,3.919921,0.017627,0.069815,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.465Z,0.069313,3.580932,0.282257,-0.343211,4.072204,0.014308,0.06782,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.508Z,0.066319,3.009688,0.213205,-0.044384,3.214849,0.016805,0.064154,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.550Z,0.066352,3.222944,0.240742,0.040899,3.628257,0.015793,0.064445,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.593Z,0.069653,3.080003,0.240742,-0.071667,3.456288,0.01681,0.067595,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.636Z,0.070188,2.697177,0.194012,-0.129811,2.764196,0.019953,0.067292,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.678Z,0.070083,2.669723,0.194012,-0.094493,2.768332,0.016765,0.068048,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.721Z,0.061311,3.095105,0.189631,-0.133355,3.092942,0.013874,0.059721,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.764Z,0.060125,3.412347,0.221967,-0.099315,3.691748,0.015135,0.058189,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.806Z,0.070569,2.926003,0.221967,-0.234536,3.145401,0.014635,0.069034,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.849Z,0.071024,2.666545,0.197142,-0.246044,2.775699,0.016224,0.069146,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.892Z,0.070113,2.777106,0.216334,0.013883,3.085496,0.018349,0.06767,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.934Z,0.066475,3.159327,0.216334,-0.084395,3.254345,0.016152,0.064483,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:38.977Z,0.063641,2.969202,0.219672,-0.2368,3.45176,0.015878,0.061628,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.020Z,0.064536,3.152993,0.233858,-0.16623,3.623697,0.016634,0.062355,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.062Z,0.065832,3.273288,0.255137,-0.312381,3.875586,0.013792,0.064371,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.105Z,0.070222,2.938966,0.255137,-0.257848,3.633269,0.014379,0.068735,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.148Z,0.06711,2.864274,0.199228,-0.234597,2.968683,0.017116,0.06489,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.190Z,0.066662,2.717125,0.198185,-0.204457,2.972959,0.015959,0.064724,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.233Z,0.070918,2.687639,0.198185,-0.139125,2.794567,0.016098,0.069067,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.276Z,0.063062,2.779641,0.190466,-0.068032,3.020307,0.014766,0.061309,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.318Z,0.060359,2.843715,0.19881,-0.102713,3.293798,0.013921,0.058732,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.361Z,0.06838,2.984111,0.213622,-0.191827,3.124058,0.015934,0.066497,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.404Z,0.069163,2.980985,0.213622,-0.211299,3.088669,0.015662,0.067366,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.446Z,0.06758,2.940222,0.206321,-0.1222,3.05299,0.015945,0.065672,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.489Z,0.066906,2.918051,0.206321,-0.015393,3.083748,0.016717,0.064784,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.532Z,0.068216,2.905689,0.204234,-0.085415,2.99395,0.014302,0.0667,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.574Z,0.068882,3.070905,0.228225,-0.200957,3.313268,0.013593,0.067528,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.617Z,0.06441,3.380405,0.228225,-0.209312,3.543299,0.015439,0.062533,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.660Z,0.063912,3.349532,0.231354,-0.280207,3.619893,0.014879,0.062156,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.702Z,0.061772,3.135316,0.231354,-0.280746,3.7453,0.014232,0.06011,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.745Z,0.063942,3.035522,0.20945,-0.021133,3.275641,0.015361,0.062069,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.788Z,0.06751,2.921628,0.20945,-0.071692,3.10248,0.013508,0.066145,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.830Z,0.061201,2.814847,0.198602,-0.031293,3.245093,0.010902,0.060222,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.873Z,0.059624,2.910609,0.207155,0.097793,3.474381,0.012636,0.058269,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.916Z,0.062262,2.852203,0.207155,-0.122513,3.327125,0.013367,0.060811,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:39.958Z,0.062302,2.896131,0.200271,-0.079848,3.214507,0.012484,0.061039,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.001Z,0.063932,2.85006,0.200271,-0.00611,3.132564,0.01225,0.062747,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.044Z,0.064311,2.905972,0.214248,-0.063383,3.331438,0.010319,0.063478,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.086Z,0.064658,3.266642,0.222175,-0.108111,3.436165,0.010647,0.063775,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.129Z,0.062841,3.122581,0.222175,-0.144886,3.535514,0.011248,0.061826,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.172Z,0.062928,2.81108,0.188171,-0.121005,2.990249,0.009781,0.062163,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.214Z,0.068575,2.790304,0.188171,-0.102136,2.744034,0.013297,0.067273,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.257Z,0.065521,3.054374,0.20194,-0.196269,3.08207,0.014844,0.063817,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.300Z,0.061994,3.185597,0.20194,-0.238648,3.257395,0.012125,0.060797,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.342Z,0.067889,2.84793,0.208198,-0.091864,3.066738,0.01216,0.066791,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.385Z,0.069795,2.604503,0.208198,-0.074838,2.983006,0.012392,0.068686,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.428Z,0.070446,2.500417,0.198393,-0.05635,2.816263,0.012125,0.069394,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.470Z,0.0693,2.748379,0.200062,-0.100921,2.886885,0.013319,0.068008,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.513Z,0.063736,3.115549,0.200062,-0.252274,3.138911,0.014131,0.06215,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.556Z,0.064722,2.937867,0.199645,-0.16117,3.084637,0.013242,0.063353,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.598Z,0.066865,3.050473,0.215082,0.041692,3.216666,0.012122,0.065757,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.641Z,0.065335,3.130129,0.215082,-0.072544,3.291996,0.01208,0.064209,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.684Z,0.065912,3.126421,0.239282,-0.155132,3.630297,0.012594,0.064698,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.726Z,0.06745,3.083697,0.239282,-0.063281,3.547522,0.014009,0.06598,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.769Z,0.068906,3.109623,0.230729,-0.106171,3.348454,0.015548,0.067129,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.812Z,0.065142,3.203161,0.230729,-0.065238,3.541936,0.01389,0.063644,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.854Z,0.063574,2.700105,0.183999,-0.01272,2.894223,0.013129,0.062204,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.897Z,0.069092,2.6785,0.210284,-0.001539,3.043543,0.012316,0.067985,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.940Z,0.065912,2.850297,0.210284,-0.020724,3.190384,0.013319,0.064552,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:40.982Z,0.061744,2.908622,0.191509,-0.038828,3.101659,0.016435,0.059516,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.025Z,0.062242,2.909331,0.182538,-0.098293,2.932727,0.015291,0.060334,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.068Z,0.061914,2.849688,0.181913,-0.177388,2.938159,0.014227,0.060257,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.110Z,0.065847,2.744892,0.199645,-0.010511,3.031969,0.015,0.064115,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.153Z,0.069511,2.573828,0.199645,-0.065089,2.872131,0.013663,0.068155,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.196Z,0.073433,2.573255,0.213831,-0.167249,2.911919,0.012916,0.072288,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.238Z,0.06857,2.811871,0.213831,-0.145265,3.118442,0.014002,0.067125,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.281Z,0.063148,2.868244,0.186085,-0.20116,2.946793,0.013533,0.061681,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.324Z,0.065102,2.779833,0.186085,-0.185033,2.858366,0.013267,0.063736,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.366Z,0.060631,2.679124,0.176906,-0.107787,2.917727,0.013297,0.059155,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.409Z,0.067156,2.88001,0.221758,-0.056935,3.302144,0.013508,0.065783,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.452Z,0.07291,2.817096,0.221758,-0.160643,3.041544,0.012638,0.071806,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.494Z,0.065852,3.035192,0.218212,-0.295805,3.313692,0.01305,0.064546,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.537Z,0.065234,2.915789,0.183164,-0.062641,2.807814,0.013314,0.063861,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.580Z,0.068695,2.77954,0.187128,-0.033887,2.724047,0.014084,0.067236,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.622Z,0.065235,2.827364,0.187128,-0.237054,2.868523,0.015574,0.063349,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.665Z,0.062233,2.863426,0.174194,-0.208224,2.799053,0.013335,0.060788,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.708Z,0.062751,3.124202,0.219255,0.066801,3.494037,0.013249,0.061336,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.750Z,0.068457,3.09455,0.242828,0.041373,3.547181,0.016701,0.066388,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.793Z,0.068046,2.952902,0.242828,-0.077848,3.568605,0.015613,0.06623,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.836Z,0.062944,3.008714,0.213414,-0.050353,3.390539,0.015108,0.061104,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.878Z,0.064915,2.962117,0.213414,-0.165211,3.287577,0.017442,0.062528,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.921Z,0.065273,2.903128,0.19443,-0.368738,2.978713,0.01438,0.063669,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:41.964Z,0.06695,2.860606,0.207572,-0.203911,3.100394,0.013067,0.065663,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.006Z,0.067098,2.779731,0.207572,-0.139106,3.093592,0.013962,0.065629,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.049Z,0.059657,2.879565,0.184416,-0.203447,3.091273,0.014157,0.057953,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.092Z,0.058945,2.772201,0.204443,-0.018213,3.468364,0.015517,0.056866,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.134Z,0.065046,2.861866,0.204443,-0.096386,3.143075,0.015721,0.063117,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.177Z,0.067672,2.929236,0.201731,-0.241801,2.980999,0.012819,0.066447,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.220Z,0.066051,3.127646,0.243037,-0.109347,3.679527,0.012023,0.064948,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.262Z,0.065053,2.882687,0.243037,0.050745,3.735985,0.013159,0.063708,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.305Z,0.066985,2.694004,0.213831,-0.098622,3.192198,0.012567,0.065796,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.348Z,0.066531,2.923445,0.213831,-0.082029,3.213986,0.014906,0.06484,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.390Z,0.066461,3.050272,0.210076,-0.209366,3.160891,0.015391,0.064654,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.433Z,0.0686,2.816048,0.210493,-0.243736,3.06839,0.012619,0.06743,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.476Z,0.065874,2.764962,0.210493,-0.105346,3.195406,0.013562,0.064462,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.518Z,0.068153,2.942752,0.197976,-0.130167,2.90489,0.015118,0.066455,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.561Z,0.072128,2.951855,0.223218,-0.096846,3.094762,0.014072,0.070742,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.604Z,0.069312,3.146024,0.223218,-0.014251,3.220495,0.015596,0.067534,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.646Z,0.066305,3.047447,0.213414,0.079248,3.218654,0.015236,0.064531,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.689Z,0.066601,2.701641,0.208615,0.019543,3.132318,0.014166,0.065077,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.732Z,0.068393,2.647877,0.201314,-0.033813,2.943469,0.014274,0.066887,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.774Z,0.0663,3.396963,0.241368,0.029468,3.640543,0.011671,0.065265,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.817Z,0.065489,3.373765,0.241368,0.001723,3.68563,0.013283,0.064128,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.860Z,0.066881,3.140907,0.228642,-0.203019,3.418632,0.013817,0.065439,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.902Z,0.06312,3.289878,0.228642,-0.274426,3.622359,0.012384,0.061893,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.945Z,0.064706,2.74065,0.186711,-0.137675,2.885522,0.013502,0.063282,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:42.988Z,0.070418,2.858665,0.214874,-0.167747,3.051407,0.013859,0.069041,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:43.030Z,0.065092,2.980071,0.214874,-0.127062,3.301059,0.010983,0.064159,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:43.073Z,0.064776,2.928635,0.201314,-0.153834,3.107851,0.01141,0.063763,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:43.116Z,0.066147,2.943367,0.201314,-0.240228,3.043436,0.014109,0.064625,EQUIP-001,100.mat,normal,none,,,Bearing
2025-10-19T10:23:43.158Z,0.061975,2.763005,0.172108,-0.286045,2.777048,0.012315,0.060739,EQUIP-001,100.mat,normal,none,,,Bearing
